# Generated by Autoplot on Mon Oct 24 07:11:35 CDT 2011
# UNITS: R_E
#time(UTC), X (GSM), Y (GSM), Z (GSM)
2008-01-17T13:52:39.355Z, 3.5135, -1.6463552713394165, -7.994607448577881
2008-01-17T13:53:34.555Z, 3.5260, -1.6351686716079712, -7.994053363800049
2008-01-17T13:54:29.755Z, 3.5384, -1.6239581108093262, -7.993440628051758
2008-01-17T13:55:24.955Z, 3.5509, -1.6127235889434814, -7.99276876449585
2008-01-17T13:56:20.155Z, 3.5633, -1.6014653444290161, -7.992038249969482
2008-01-17T13:57:15.355Z, 3.5757, -1.5901836156845093, -7.991248607635498
2008-01-17T13:58:10.555Z, 3.5880, -1.57887864112854, -7.9903998374938965
2008-01-17T13:59:05.755Z, 3.6004, -1.5675506591796875, -7.989492416381836
2008-01-17T14:00:00.955Z, 3.6127, -1.5561997890472412, -7.988525867462158
2008-01-17T14:00:56.155Z, 3.6250, -1.544824481010437, -7.9874958992004395
2008-01-17T14:01:51.355Z, 3.6373, -1.5334264039993286, -7.986405372619629
2008-01-17T14:02:46.555Z, 3.6495, -1.5220061540603638, -7.985255718231201
2008-01-17T14:03:41.755Z, 3.6618, -1.5105639696121216, -7.984046936035156
2008-01-17T14:04:36.955Z, 3.6740, -1.4990999698638916, -7.982779026031494
2008-01-17T14:05:32.155Z, 3.6861, -1.487614393234253, -7.981451511383057
2008-01-17T14:06:27.355Z, 3.6983, -1.4761074781417847, -7.980064868927002
2008-01-17T14:07:22.555Z, 3.7104, -1.464579463005066, -7.97861909866333
2008-01-17T14:08:17.755Z, 3.7225, -1.4530305862426758, -7.977113723754883
2008-01-17T14:09:12.955Z, 3.7346, -1.4414609670639038, -7.97554874420166
2008-01-17T14:10:08.155Z, 3.7467, -1.429870843887329, -7.97392463684082
2008-01-17T14:11:03.355Z, 3.7587, -1.4182604551315308, -7.972240924835205
2008-01-17T14:11:58.555Z, 3.7707, -1.4066294431686401, -7.970495700836182
2008-01-17T14:12:53.755Z, 3.7827, -1.394977331161499, -7.968687057495117
2008-01-17T14:13:48.955Z, 3.7947, -1.383305549621582, -7.9668192863464355
2008-01-17T14:14:44.155Z, 3.8066, -1.3716144561767578, -7.96489143371582
2008-01-17T14:15:39.355Z, 3.8185, -1.3599042892456055, -7.9629034996032715
2008-01-17T14:16:34.555Z, 3.8304, -1.348175048828125, -7.9608564376831055
2008-01-17T14:17:29.755Z, 3.8423, -1.3364272117614746, -7.958749294281006
2008-01-17T14:18:24.955Z, 3.8541, -1.3246608972549438, -7.956582546234131
2008-01-17T14:19:20.155Z, 3.8659, -1.3128762245178223, -7.954355716705322
2008-01-17T14:20:15.355Z, 3.8777, -1.3010735511779785, -7.952069282531738
2008-01-17T14:21:10.555Z, 3.8895, -1.2892529964447021, -7.949722766876221
2008-01-17T14:22:05.755Z, 3.9012, -1.2774147987365723, -7.9473161697387695
2008-01-17T14:23:00.955Z, 3.9130, -1.2655593156814575, -7.944849967956543
2008-01-17T14:23:56.155Z, 3.9246, -1.2536853551864624, -7.942318916320801
2008-01-17T14:24:51.355Z, 3.9363, -1.2417941093444824, -7.93972635269165
2008-01-17T14:25:46.555Z, 3.9479, -1.2298861742019653, -7.937074184417725
2008-01-17T14:26:41.755Z, 3.9596, -1.2179617881774902, -7.934361457824707
2008-01-17T14:27:36.955Z, 3.9711, -1.2060211896896362, -7.931589126586914
2008-01-17T14:28:32.155Z, 3.9827, -1.1940646171569824, -7.928756237030029
2008-01-17T14:29:27.355Z, 3.9942, -1.182092308998108, -7.925862789154053
2008-01-17T14:30:22.555Z, 4.0058, -1.1701042652130127, -7.922909736633301
2008-01-17T14:31:17.755Z, 4.0172, -1.158100962638855, -7.919896125793457
2008-01-17T14:32:12.955Z, 4.0287, -1.1460826396942139, -7.9168219566345215
2008-01-17T14:33:08.155Z, 4.0401, -1.1340492963790894, -7.913687229156494
2008-01-17T14:34:03.355Z, 4.0515, -1.1220014095306396, -7.910492420196533
2008-01-17T14:34:58.555Z, 4.0629, -1.109938621520996, -7.907235622406006
2008-01-17T14:35:53.755Z, 4.0743, -1.0978606939315796, -7.903913974761963
2008-01-17T14:36:48.955Z, 4.0856, -1.0857688188552856, -7.900532245635986
2008-01-17T14:37:44.155Z, 4.0969, -1.073663353919983, -7.89708948135376
2008-01-17T14:38:39.355Z, 4.1082, -1.0615442991256714, -7.893586158752441
2008-01-17T14:39:34.555Z, 4.1195, -1.0494120121002197, -7.8900227546691895
2008-01-17T14:40:29.755Z, 4.1307, -1.0372668504714966, -7.8863983154296875
2008-01-17T14:41:24.955Z, 4.1419, -1.0251086950302124, -7.8827128410339355
2008-01-17T14:42:20.155Z, 4.1530, -1.012938141822815, -7.87896728515625
2008-01-17T14:43:15.355Z, 4.1642, -1.0007551908493042, -7.8751606941223145
2008-01-17T14:44:10.555Z, 4.1753, -0.988560140132904, -7.871293544769287
2008-01-17T14:45:05.755Z, 4.1864, -0.9763532876968384, -7.86736536026001
2008-01-17T14:46:00.955Z, 4.1975, -0.9641347527503967, -7.863376617431641
2008-01-17T14:46:56.155Z, 4.2085, -0.9519039392471313, -7.8593220710754395
2008-01-17T14:47:51.355Z, 4.2195, -0.9396618604660034, -7.855205535888672
2008-01-17T14:48:46.555Z, 4.2305, -0.9274088144302368, -7.851027965545654
2008-01-17T14:49:41.755Z, 4.2415, -0.9151451587677002, -7.846789836883545
2008-01-17T14:50:36.955Z, 4.2524, -0.9028711318969727, -7.8424906730651855
2008-01-17T14:51:32.155Z, 4.2633, -0.8905868530273438, -7.838130474090576
2008-01-17T14:52:27.355Z, 4.2742, -0.8782926201820374, -7.833708763122559
2008-01-17T14:53:22.555Z, 4.2850, -0.8659886717796326, -7.829226493835449
2008-01-17T14:54:17.755Z, 4.2959, -0.8536752462387085, -7.82468318939209
2008-01-17T14:55:12.955Z, 4.3067, -0.8413525819778442, -7.820078372955322
2008-01-17T14:56:08.155Z, 4.3174, -0.8290209174156189, -7.815412998199463
2008-01-17T14:57:03.355Z, 4.3282, -0.8166804313659668, -7.810686111450195
2008-01-17T14:57:58.555Z, 4.3389, -0.8043311834335327, -7.805896282196045
2008-01-17T14:58:53.755Z, 4.3496, -0.7919731140136719, -7.801041126251221
2008-01-17T14:59:48.955Z, 4.3602, -0.7796069979667664, -7.796124458312988
2008-01-17T15:00:44.155Z, 4.3708, -0.76723313331604, -7.791147232055664
2008-01-17T15:01:39.355Z, 4.3814, -0.7548516988754272, -7.786108016967773
2008-01-17T15:02:34.555Z, 4.3920, -0.7424629926681519, -7.781007766723633
2008-01-17T15:03:29.755Z, 4.4026, -0.7300671935081482, -7.775846481323242
2008-01-17T15:04:24.955Z, 4.4131, -0.7176645398139954, -7.770623683929443
2008-01-17T15:05:20.155Z, 4.4236, -0.7052552700042725, -7.765339374542236
2008-01-17T15:06:15.355Z, 4.4340, -0.6928396821022034, -7.759993553161621
2008-01-17T15:07:10.555Z, 4.4445, -0.6804180145263672, -7.754586219787598
2008-01-17T15:08:05.755Z, 4.4549, -0.6679903864860535, -7.749117851257324
2008-01-17T15:09:00.955Z, 4.4652, -0.6555571556091309, -7.743587970733643
2008-01-17T15:09:56.155Z, 4.4756, -0.643118143081665, -7.737991809844971
2008-01-17T15:10:51.355Z, 4.4859, -0.630673885345459, -7.732332706451416
2008-01-17T15:11:46.555Z, 4.4962, -0.6182247996330261, -7.726612567901611
2008-01-17T15:12:41.755Z, 4.5065, -0.6057710647583008, -7.72083044052124
2008-01-17T15:13:36.955Z, 4.5167, -0.5933129191398621, -7.714986801147461
2008-01-17T15:14:32.155Z, 4.5269, -0.5808506608009338, -7.709081649780273
2008-01-17T15:15:27.355Z, 4.5371, -0.5683844685554504, -7.703114986419678
2008-01-17T15:16:22.555Z, 4.5472, -0.5559146404266357, -7.697086811065674
2008-01-17T15:17:17.755Z, 4.5573, -0.5434413552284241, -7.690997123718262
2008-01-17T15:18:12.955Z, 4.5674, -0.5309649109840393, -7.684845447540283
2008-01-17T15:19:08.155Z, 4.5775, -0.5184854865074158, -7.6786322593688965
2008-01-17T15:20:03.355Z, 4.5875, -0.5060034394264221, -7.672357082366943
2008-01-17T15:20:58.555Z, 4.5975, -0.49351879954338074, -7.666018962860107
2008-01-17T15:21:53.755Z, 4.6075, -0.4810318350791931, -7.659614562988281
2008-01-17T15:22:48.955Z, 4.6174, -0.4685429632663727, -7.653148651123047
2008-01-17T15:23:44.155Z, 4.6273, -0.45605242252349854, -7.646620750427246
2008-01-17T15:24:39.355Z, 4.6372, -0.4435604512691498, -7.640031337738037
2008-01-17T15:25:34.555Z, 4.6470, -0.43106725811958313, -7.63338041305542
2008-01-17T15:26:29.755Z, 4.6569, -0.41857314109802246, -7.626667499542236
2008-01-17T15:27:24.954Z, 4.6667, -0.4060785472393036, -7.619892597198486
2008-01-17T15:28:20.154Z, 4.6764, -0.3935832381248474, -7.613056182861328
2008-01-17T15:29:15.354Z, 4.6862, -0.3810877203941345, -7.6061577796936035
2008-01-17T15:30:10.554Z, 4.6959, -0.368592232465744, -7.599197864532471
2008-01-17T15:31:05.754Z, 4.7055, -0.356097012758255, -7.592175483703613
2008-01-17T15:32:00.954Z, 4.7152, -0.3436022996902466, -7.585091590881348
2008-01-17T15:32:56.154Z, 4.7248, -0.331108421087265, -7.577941417694092
2008-01-17T15:33:51.354Z, 4.7344, -0.3186156153678894, -7.570727825164795
2008-01-17T15:34:46.554Z, 4.7439, -0.30612412095069885, -7.56345272064209
2008-01-17T15:35:41.754Z, 4.7534, -0.2936341464519501, -7.556115627288818
2008-01-17T15:36:36.954Z, 4.7629, -0.28114596009254456, -7.5487165451049805
2008-01-17T15:37:32.154Z, 4.7724, -0.2686598300933838, -7.541255474090576
2008-01-17T15:38:27.354Z, 4.7818, -0.2561759650707245, -7.533732891082764
2008-01-17T15:39:22.554Z, 4.7912, -0.24369460344314575, -7.526148319244385
2008-01-17T15:40:17.754Z, 4.8005, -0.23121602833271027, -7.5185017585754395
2008-01-17T15:41:12.954Z, 4.8099, -0.21874044835567474, -7.510793209075928
2008-01-17T15:42:08.154Z, 4.8192, -0.20626813173294067, -7.50302267074585
2008-01-17T15:43:03.354Z, 4.8284, -0.19379931688308716, -7.495190620422363
2008-01-17T15:43:58.554Z, 4.8377, -0.18133436143398285, -7.487294673919678
2008-01-17T15:44:53.754Z, 4.8469, -0.16887371242046356, -7.47933292388916
2008-01-17T15:45:48.954Z, 4.8561, -0.1564173400402069, -7.471308708190918
2008-01-17T15:46:44.154Z, 4.8652, -0.14396551251411438, -7.463222980499268
2008-01-17T15:47:39.354Z, 4.8743, -0.13151845335960388, -7.455075263977051
2008-01-17T15:48:34.554Z, 4.8834, -0.11907642334699631, -7.446866035461426
2008-01-17T15:49:29.754Z, 4.8925, -0.10663966834545135, -7.438594341278076
2008-01-17T15:50:24.954Z, 4.9015, -0.09420843422412872, -7.430261135101318
2008-01-17T15:51:20.154Z, 4.9105, -0.08178295940160751, -7.421865463256836
2008-01-17T15:52:15.354Z, 4.9194, -0.06936348974704742, -7.4134087562561035
2008-01-17T15:53:10.554Z, 4.9283, -0.05695028230547905, -7.4048895835876465
2008-01-17T15:54:05.754Z, 4.9372, -0.04454357177019119, -7.396308422088623
2008-01-17T15:55:00.954Z, 4.9461, -0.03214360401034355, -7.387665748596191
2008-01-17T15:55:56.154Z, 4.9549, -0.019751185551285744, -7.378956317901611
2008-01-17T15:56:51.354Z, 4.9637, -0.0073661888018250465, -7.370183944702148
2008-01-17T15:57:46.554Z, 4.9724, 0.0050113, -7.361349582672119
2008-01-17T15:58:41.754Z, 4.9812, 0.017381, -7.352453231811523
2008-01-17T15:59:36.954Z, 4.9899, 0.029743, -7.3434953689575195
2008-01-17T16:00:32.154Z, 4.9985, 0.042096, -7.334475517272949
2008-01-17T16:01:27.354Z, 5.0071, 0.054441, -7.3253936767578125
2008-01-17T16:02:22.554Z, 5.0157, 0.066777, -7.316250324249268
2008-01-17T16:03:17.754Z, 5.0243, 0.079104, -7.307044982910156
2008-01-17T16:04:12.954Z, 5.0328, 0.091422, -7.2977776527404785
2008-01-17T16:05:08.154Z, 5.0413, 0.10373, -7.288448810577393
2008-01-17T16:06:03.354Z, 5.0498, 0.11603, -7.27905797958374
2008-01-17T16:06:58.554Z, 5.0582, 0.12832, -7.269603729248047
2008-01-17T16:07:53.754Z, 5.0666, 0.14059, -7.2600836753845215
2008-01-17T16:08:48.954Z, 5.0750, 0.15286, -7.25050163269043
2008-01-17T16:09:44.154Z, 5.0833, 0.16512, -7.24085807800293
2008-01-17T16:10:39.354Z, 5.0916, 0.17736, -7.2311530113220215
2008-01-17T16:11:34.554Z, 5.0999, 0.18960, -7.221385955810547
2008-01-17T16:12:29.754Z, 5.1081, 0.20182, -7.211557388305664
2008-01-17T16:13:24.954Z, 5.1163, 0.21403, -7.201667308807373
2008-01-17T16:14:20.154Z, 5.1244, 0.22623, -7.191715240478516
2008-01-17T16:15:15.354Z, 5.1325, 0.23841, -7.18170166015625
2008-01-17T16:16:10.554Z, 5.1406, 0.25059, -7.171626567840576
2008-01-17T16:17:05.754Z, 5.1487, 0.26275, -7.161489963531494
2008-01-17T16:18:00.954Z, 5.1567, 0.27490, -7.151291370391846
2008-01-17T16:18:56.154Z, 5.1647, 0.28703, -7.141026973724365
2008-01-17T16:19:51.354Z, 5.1726, 0.29915, -7.130699634552002
2008-01-17T16:20:46.554Z, 5.1806, 0.31126, -7.1203107833862305
2008-01-17T16:21:41.754Z, 5.1884, 0.32335, -7.109860897064209
2008-01-17T16:22:36.954Z, 5.1963, 0.33543, -7.099349021911621
2008-01-17T16:23:32.154Z, 5.2041, 0.34749, -7.088776111602783
2008-01-17T16:24:27.354Z, 5.2119, 0.35954, -7.078141212463379
2008-01-17T16:25:22.554Z, 5.2196, 0.37157, -7.067445278167725
2008-01-17T16:26:17.754Z, 5.2273, 0.38359, -7.05668830871582
2008-01-17T16:27:12.954Z, 5.2350, 0.39560, -7.045869827270508
2008-01-17T16:28:08.154Z, 5.2426, 0.40758, -7.034989833831787
2008-01-17T16:29:03.354Z, 5.2502, 0.41956, -7.024048805236816
2008-01-17T16:29:58.554Z, 5.2578, 0.43151, -7.013044357299805
2008-01-17T16:30:53.754Z, 5.2653, 0.44345, -7.001975059509277
2008-01-17T16:31:48.954Z, 5.2728, 0.45537, -6.990844249725342
2008-01-17T16:32:44.154Z, 5.2803, 0.46727, -6.979652404785156
2008-01-17T16:33:39.354Z, 5.2877, 0.47916, -6.968399524688721
2008-01-17T16:34:34.554Z, 5.2951, 0.49103, -6.957085609436035
2008-01-17T16:35:29.754Z, 5.3024, 0.50288, -6.945710182189941
2008-01-17T16:36:24.954Z, 5.3097, 0.51471, -6.934274196624756
2008-01-17T16:37:20.154Z, 5.3170, 0.52653, -6.92277717590332
2008-01-17T16:38:15.354Z, 5.3242, 0.53832, -6.911219120025635
2008-01-17T16:39:10.554Z, 5.3314, 0.55010, -6.899600028991699
2008-01-17T16:40:05.754Z, 5.3386, 0.56186, -6.887919902801514
2008-01-17T16:41:00.954Z, 5.3457, 0.57360, -6.876179218292236
2008-01-17T16:41:56.154Z, 5.3528, 0.58532, -6.864372730255127
2008-01-17T16:42:51.354Z, 5.3598, 0.59702, -6.852504253387451
2008-01-17T16:43:46.554Z, 5.3669, 0.60870, -6.840575695037842
2008-01-17T16:44:41.754Z, 5.3738, 0.62036, -6.828585624694824
2008-01-17T16:45:36.954Z, 5.3808, 0.63200, -6.816535472869873
2008-01-17T16:46:32.154Z, 5.3877, 0.64362, -6.804424285888672
2008-01-17T16:47:27.354Z, 5.3945, 0.65522, -6.792252540588379
2008-01-17T16:48:22.554Z, 5.4014, 0.66679, -6.780020713806152
2008-01-17T16:49:17.754Z, 5.4082, 0.67835, -6.767727851867676
2008-01-17T16:50:12.954Z, 5.4149, 0.68988, -6.755374908447266
2008-01-17T16:51:08.154Z, 5.4216, 0.70139, -6.7429609298706055
2008-01-17T16:52:03.354Z, 5.4283, 0.71288, -6.73048734664917
2008-01-17T16:52:58.554Z, 5.4349, 0.72435, -6.717950820922852
2008-01-17T16:53:53.754Z, 5.4415, 0.73580, -6.705350875854492
2008-01-17T16:54:48.954Z, 5.4481, 0.74722, -6.692689895629883
2008-01-17T16:55:44.154Z, 5.4546, 0.75861, -6.679969310760498
2008-01-17T16:56:39.354Z, 5.4611, 0.76999, -6.6671881675720215
2008-01-17T16:57:34.554Z, 5.4675, 0.78134, -6.654346942901611
2008-01-17T16:58:29.754Z, 5.4739, 0.79267, -6.641445636749268
2008-01-17T16:59:24.954Z, 5.4803, 0.80397, -6.628484725952148
2008-01-17T17:00:20.154Z, 5.4866, 0.81525, -6.6154632568359375
2008-01-17T17:01:15.354Z, 5.4929, 0.82650, -6.602382183074951
2008-01-17T17:02:10.554Z, 5.4992, 0.83773, -6.589241027832031
2008-01-17T17:03:05.754Z, 5.5054, 0.84894, -6.576040267944336
2008-01-17T17:04:00.954Z, 5.5115, 0.86012, -6.562779903411865
2008-01-17T17:04:56.154Z, 5.5177, 0.87127, -6.549454689025879
2008-01-17T17:05:51.354Z, 5.5238, 0.88240, -6.536069393157959
2008-01-17T17:06:46.554Z, 5.5298, 0.89350, -6.5226240158081055
2008-01-17T17:07:41.754Z, 5.5358, 0.90457, -6.509119033813477
2008-01-17T17:08:36.954Z, 5.5418, 0.91562, -6.495554447174072
2008-01-17T17:09:32.154Z, 5.5477, 0.92664, -6.481930732727051
2008-01-17T17:10:27.354Z, 5.5536, 0.93764, -6.468247413635254
2008-01-17T17:11:22.554Z, 5.5594, 0.94861, -6.45450496673584
2008-01-17T17:12:17.754Z, 5.5652, 0.95955, -6.44070291519165
2008-01-17T17:13:12.953Z, 5.5710, 0.97046, -6.426842212677002
2008-01-17T17:14:08.153Z, 5.5767, 0.98135, -6.412921905517578
2008-01-17T17:15:03.353Z, 5.5824, 0.99221, -6.398942470550537
2008-01-17T17:15:58.553Z, 5.5881, 1.0030, -6.384902477264404
2008-01-17T17:16:53.753Z, 5.5937, 1.0138, -6.370799541473389
2008-01-17T17:17:48.953Z, 5.5992, 1.0246, -6.356637477874756
2008-01-17T17:18:44.153Z, 5.6047, 1.0353, -6.342416286468506
2008-01-17T17:19:39.353Z, 5.6102, 1.0461, -6.328136920928955
2008-01-17T17:20:34.553Z, 5.6156, 1.0567, -6.313798427581787
2008-01-17T17:21:29.753Z, 5.6210, 1.0674, -6.29940128326416
2008-01-17T17:22:24.953Z, 5.6264, 1.0780, -6.284945487976074
2008-01-17T17:23:20.153Z, 5.6317, 1.0886, -6.270431041717529
2008-01-17T17:24:15.353Z, 5.6370, 1.0992, -6.255858421325684
2008-01-17T17:25:10.553Z, 5.6422, 1.1097, -6.241227149963379
2008-01-17T17:26:05.753Z, 5.6474, 1.1202, -6.226537227630615
2008-01-17T17:27:00.953Z, 5.6525, 1.1307, -6.211789131164551
2008-01-17T17:27:56.153Z, 5.6576, 1.1411, -6.196978569030762
2008-01-17T17:28:51.353Z, 5.6626, 1.1515, -6.1821088790893555
2008-01-17T17:29:46.553Z, 5.6677, 1.1619, -6.167181015014648
2008-01-17T17:30:41.753Z, 5.6726, 1.1723, -6.152194499969482
2008-01-17T17:31:36.953Z, 5.6775, 1.1826, -6.137150764465332
2008-01-17T17:32:32.153Z, 5.6824, 1.1929, -6.122048854827881
2008-01-17T17:33:27.353Z, 5.6873, 1.2031, -6.106889247894287
2008-01-17T17:34:22.553Z, 5.6920, 1.2133, -6.091671466827393
2008-01-17T17:35:17.753Z, 5.6968, 1.2235, -6.076396465301514
2008-01-17T17:36:12.953Z, 5.7015, 1.2336, -6.061063766479492
2008-01-17T17:37:08.153Z, 5.7062, 1.2438, -6.045673370361328
2008-01-17T17:38:03.353Z, 5.7108, 1.2538, -6.0302252769470215
2008-01-17T17:38:58.553Z, 5.7153, 1.2639, -6.014718532562256
2008-01-17T17:39:53.753Z, 5.7199, 1.2739, -5.99915075302124
2008-01-17T17:40:48.953Z, 5.7243, 1.2839, -5.983525276184082
2008-01-17T17:41:44.153Z, 5.7288, 1.2938, -5.967843055725098
2008-01-17T17:42:39.353Z, 5.7332, 1.3037, -5.952103137969971
2008-01-17T17:43:34.553Z, 5.7375, 1.3136, -5.936306953430176
2008-01-17T17:44:29.753Z, 5.7418, 1.3235, -5.920453071594238
2008-01-17T17:45:24.953Z, 5.7461, 1.3333, -5.904542922973633
2008-01-17T17:46:20.153Z, 5.7503, 1.3430, -5.888575553894043
2008-01-17T17:47:15.353Z, 5.7545, 1.3528, -5.872551918029785
2008-01-17T17:48:10.553Z, 5.7586, 1.3625, -5.856471538543701
2008-01-17T17:49:05.753Z, 5.7626, 1.3721, -5.840334415435791
2008-01-17T17:50:00.953Z, 5.7667, 1.3817, -5.824140548706055
2008-01-17T17:50:56.153Z, 5.7707, 1.3913, -5.807886600494385
2008-01-17T17:51:51.353Z, 5.7746, 1.4009, -5.791574954986572
2008-01-17T17:52:46.553Z, 5.7785, 1.4104, -5.775207042694092
2008-01-17T17:53:41.753Z, 5.7823, 1.4199, -5.758782863616943
2008-01-17T17:54:36.953Z, 5.7861, 1.4293, -5.742302894592285
2008-01-17T17:55:32.153Z, 5.7898, 1.4387, -5.725766658782959
2008-01-17T17:56:27.353Z, 5.7935, 1.4481, -5.709174633026123
2008-01-17T17:57:22.553Z, 5.7972, 1.4574, -5.692526817321777
2008-01-17T17:58:17.753Z, 5.8008, 1.4667, -5.67582368850708
2008-01-17T17:59:12.953Z, 5.8044, 1.4759, -5.659064292907715
2008-01-17T18:00:08.153Z, 5.8079, 1.4851, -5.642249584197998
2008-01-17T18:01:03.353Z, 5.8113, 1.4943, -5.6253790855407715
2008-01-17T18:01:58.553Z, 5.8147, 1.5034, -5.608451843261719
2008-01-17T18:02:53.753Z, 5.8181, 1.5125, -5.591465950012207
2008-01-17T18:03:48.953Z, 5.8214, 1.5216, -5.5744242668151855
2008-01-17T18:04:44.153Z, 5.8247, 1.5306, -5.557327747344971
2008-01-17T18:05:39.353Z, 5.8279, 1.5395, -5.5401763916015625
2008-01-17T18:06:34.553Z, 5.8311, 1.5485, -5.522969722747803
2008-01-17T18:07:29.753Z, 5.8342, 1.5574, -5.50570821762085
2008-01-17T18:08:24.953Z, 5.8373, 1.5662, -5.488391876220703
2008-01-17T18:09:20.153Z, 5.8403, 1.5750, -5.4710211753845215
2008-01-17T18:10:15.353Z, 5.8432, 1.5838, -5.4535956382751465
2008-01-17T18:11:10.553Z, 5.8462, 1.5925, -5.436115741729736
2008-01-17T18:12:05.753Z, 5.8490, 1.6012, -5.418581485748291
2008-01-17T18:13:00.953Z, 5.8519, 1.6099, -5.4009928703308105
2008-01-17T18:13:56.153Z, 5.8546, 1.6185, -5.383345603942871
2008-01-17T18:14:51.353Z, 5.8574, 1.6270, -5.365643501281738
2008-01-17T18:15:46.553Z, 5.8600, 1.6355, -5.34788703918457
2008-01-17T18:16:41.753Z, 5.8626, 1.6440, -5.330076694488525
2008-01-17T18:17:36.953Z, 5.8652, 1.6524, -5.312212944030762
2008-01-17T18:18:32.153Z, 5.8677, 1.6608, -5.294295310974121
2008-01-17T18:19:27.353Z, 5.8702, 1.6692, -5.2763237953186035
2008-01-17T18:20:22.553Z, 5.8726, 1.6775, -5.258298873901367
2008-01-17T18:21:17.753Z, 5.8750, 1.6857, -5.240220069885254
2008-01-17T18:22:12.953Z, 5.8773, 1.6940, -5.22208833694458
2008-01-17T18:23:08.153Z, 5.8795, 1.7021, -5.2039031982421875
2008-01-17T18:24:03.353Z, 5.8817, 1.7103, -5.185665130615234
2008-01-17T18:24:58.553Z, 5.8839, 1.7184, -5.167372226715088
2008-01-17T18:25:53.753Z, 5.8860, 1.7264, -5.149022579193115
2008-01-17T18:26:48.953Z, 5.8880, 1.7344, -5.13062047958374
2008-01-17T18:27:44.153Z, 5.8900, 1.7423, -5.112165451049805
2008-01-17T18:28:39.353Z, 5.8920, 1.7502, -5.093657970428467
2008-01-17T18:29:34.553Z, 5.8939, 1.7581, -5.075097560882568
2008-01-17T18:30:29.753Z, 5.8957, 1.7659, -5.056485176086426
2008-01-17T18:31:24.953Z, 5.8975, 1.7737, -5.037819862365723
2008-01-17T18:32:20.153Z, 5.8992, 1.7814, -5.019102573394775
2008-01-17T18:33:15.353Z, 5.9009, 1.7891, -5.000333309173584
2008-01-17T18:34:10.553Z, 5.9025, 1.7967, -4.98151159286499
2008-01-17T18:35:05.753Z, 5.9040, 1.8043, -4.962637901306152
2008-01-17T18:36:00.953Z, 5.9056, 1.8119, -4.9437127113342285
2008-01-17T18:36:56.153Z, 5.9070, 1.8194, -4.924731731414795
2008-01-17T18:37:51.353Z, 5.9084, 1.8268, -4.905697822570801
2008-01-17T18:38:46.553Z, 5.9097, 1.8342, -4.886612892150879
2008-01-17T18:39:41.753Z, 5.9110, 1.8416, -4.867476463317871
2008-01-17T18:40:36.953Z, 5.9123, 1.8489, -4.848288536071777
2008-01-17T18:41:32.153Z, 5.9134, 1.8561, -4.829049110412598
2008-01-17T18:42:27.353Z, 5.9145, 1.8633, -4.809759140014648
2008-01-17T18:43:22.553Z, 5.9156, 1.8705, -4.790417671203613
2008-01-17T18:44:17.753Z, 5.9166, 1.8776, -4.771025657653809
2008-01-17T18:45:12.953Z, 5.9176, 1.8847, -4.751582622528076
2008-01-17T18:46:08.153Z, 5.9185, 1.8917, -4.732089519500732
2008-01-17T18:47:03.353Z, 5.9193, 1.8987, -4.712545394897461
2008-01-17T18:47:58.553Z, 5.9201, 1.9056, -4.692949295043945
2008-01-17T18:48:53.753Z, 5.9208, 1.9125, -4.673299312591553
2008-01-17T18:49:48.953Z, 5.9214, 1.9193, -4.653599739074707
2008-01-17T18:50:44.153Z, 5.9220, 1.9261, -4.633849620819092
2008-01-17T18:51:39.353Z, 5.9226, 1.9328, -4.614049434661865
2008-01-17T18:52:34.553Z, 5.9231, 1.9395, -4.5941996574401855
2008-01-17T18:53:29.753Z, 5.9235, 1.9461, -4.574300289154053
2008-01-17T18:54:24.953Z, 5.9239, 1.9527, -4.554350852966309
2008-01-17T18:55:20.153Z, 5.9242, 1.9592, -4.534351825714111
2008-01-17T18:56:15.353Z, 5.9244, 1.9657, -4.514303684234619
2008-01-17T18:57:10.553Z, 5.9246, 1.9721, -4.494205951690674
2008-01-17T18:58:05.753Z, 5.9247, 1.9785, -4.474059581756592
2008-01-17T18:59:00.952Z, 5.9248, 1.9848, -4.453864097595215
2008-01-17T18:59:56.152Z, 5.9248, 1.9911, -4.433615207672119
2008-01-17T19:00:51.352Z, 5.9247, 1.9973, -4.4133172035217285
2008-01-17T19:01:46.552Z, 5.9246, 2.0035, -4.392970085144043
2008-01-17T19:02:41.752Z, 5.9245, 2.0096, -4.372574329376221
2008-01-17T19:03:36.952Z, 5.9242, 2.0157, -4.35213041305542
2008-01-17T19:04:32.152Z, 5.9239, 2.0217, -4.331637859344482
2008-01-17T19:05:27.352Z, 5.9236, 2.0276, -4.311097145080566
2008-01-17T19:06:22.552Z, 5.9231, 2.0336, -4.290508270263672
2008-01-17T19:07:17.752Z, 5.9226, 2.0394, -4.269871234893799
2008-01-17T19:08:12.952Z, 5.9221, 2.0452, -4.2491865158081055
2008-01-17T19:09:08.152Z, 5.9215, 2.0510, -4.228454113006592
2008-01-17T19:10:03.352Z, 5.9208, 2.0567, -4.207674026489258
2008-01-17T19:10:58.552Z, 5.9201, 2.0623, -4.186844825744629
2008-01-17T19:11:53.752Z, 5.9193, 2.0679, -4.1659650802612305
2008-01-17T19:12:48.952Z, 5.9184, 2.0735, -4.145038604736328
2008-01-17T19:13:44.152Z, 5.9175, 2.0790, -4.1240644454956055
2008-01-17T19:14:39.352Z, 5.9165, 2.0844, -4.103043556213379
