# Generated by Autoplot on Mon Oct 10 07:28:15 CDT 2011
# {"Proton_Density": {
#    "LABEL": "Proton Density (cm-3)",
#    "UNITS": "cm-3"
# }}
# TITLE: Proton Density (/cc)
# UNITS: cm-3
Epoch (cdfEpoch), Proton_Density (cm-3)
2003-05-26T21:20:39.120Z,    5.31
2003-05-26T21:23:09.884Z,    5.41
2003-05-26T21:25:40.640Z,    5.96
2003-05-26T21:28:11.404Z,    6.21
2003-05-26T21:30:42.163Z,    6.60
2003-05-26T21:33:12.923Z,    6.76
2003-05-26T21:35:43.683Z,    6.31
2003-05-26T21:38:14.444Z,    7.08
2003-05-26T21:40:45.204Z,    6.89
2003-05-26T21:43:15.980Z,    5.56
2003-05-26T21:45:46.813Z,    5.70
2003-05-26T21:48:17.568Z,    5.96
2003-05-26T21:50:48.323Z,    4.84
2003-05-26T21:53:19.081Z,    5.78
2003-05-26T21:55:49.843Z,    6.68
2003-05-26T21:58:20.605Z,    5.94
2003-05-26T22:00:51.367Z,    7.26
2003-05-26T22:03:22.127Z,    5.25
2003-05-26T22:05:52.888Z,    6.41
2003-05-26T22:08:23.650Z,    5.64
2003-05-26T22:10:54.409Z,    5.29
2003-05-26T22:13:25.174Z,    6.23
2003-05-26T22:15:55.932Z,    5.81
2003-05-26T22:18:26.694Z,    5.93
2003-05-26T22:20:57.455Z,    8.08
2003-05-26T22:23:28.217Z,    6.55
2003-05-26T22:25:58.976Z,    5.15
2003-05-26T22:28:29.738Z,    6.26
2003-05-26T22:31:00.499Z,    7.11
2003-05-26T22:33:31.263Z,   10.29
2003-05-26T22:36:02.022Z,    6.47
2003-05-26T22:38:32.786Z,    6.99
2003-05-26T22:41:03.545Z,   11.81
2003-05-26T22:43:34.305Z,    8.64
2003-05-26T22:46:05.067Z,    6.93
2003-05-26T22:48:35.828Z,    5.35
2003-05-26T22:51:06.587Z,    5.78
2003-05-26T22:53:37.349Z,    6.83
2003-05-26T22:56:08.115Z,    7.57
2003-05-26T22:58:38.873Z,    5.14
2003-05-26T23:01:09.635Z,    4.31
2003-05-26T23:03:40.398Z,    5.61
2003-05-26T23:06:11.157Z,    5.44
2003-05-26T23:08:41.917Z,    5.25
2003-05-26T23:11:12.681Z,    4.99
2003-05-26T23:13:43.441Z,    5.12
2003-05-26T23:16:14.204Z,    4.95
2003-05-26T23:18:44.965Z,    3.49
2003-05-26T23:21:15.730Z,    4.81
2003-05-26T23:23:46.491Z,    5.12
2003-05-26T23:26:17.252Z,    6.04
2003-05-26T23:28:48.010Z,    5.21
2003-05-26T23:31:18.774Z,    5.33
2003-05-26T23:33:49.536Z,    5.61
2003-05-26T23:36:20.294Z,    5.08
2003-05-26T23:38:51.058Z,    6.26
2003-05-26T23:41:21.818Z,    5.66
2003-05-26T23:43:52.581Z,    5.46
2003-05-26T23:46:23.341Z,    5.31
2003-05-26T23:48:54.103Z,    5.21
2003-05-26T23:51:24.865Z,    5.81
2003-05-26T23:53:55.626Z,    5.61
2003-05-26T23:56:26.385Z,    5.71
2003-05-26T23:58:57.146Z,    5.76
2003-05-27T00:01:27.912Z,    5.51
2003-05-27T00:03:58.671Z,    5.22
2003-05-27T00:06:29.434Z,    5.56
2003-05-27T00:09:00.194Z,    5.33
2003-05-27T00:11:30.957Z,    4.45
2003-05-27T00:14:01.721Z,    4.69
2003-05-27T00:16:32.481Z,    5.54
2003-05-27T00:19:03.240Z,    4.62
2003-05-27T00:21:34.002Z,    4.24
2003-05-27T00:24:04.764Z,    4.90
2003-05-27T00:26:35.526Z,    4.08
2003-05-27T00:29:06.288Z,    5.04
2003-05-27T00:31:37.045Z,    4.92
2003-05-27T00:34:07.808Z,    3.95
2003-05-27T00:36:38.571Z,    5.31
2003-05-27T00:39:09.330Z,    4.65
2003-05-27T00:41:40.094Z,    5.11
2003-05-27T00:44:10.856Z,    4.75
2003-05-27T00:46:41.618Z,    4.85
2003-05-27T00:49:12.378Z,    5.61
2003-05-27T00:51:43.141Z,    5.62
2003-05-27T00:54:13.900Z,    5.58
2003-05-27T00:56:44.662Z,    4.69
2003-05-27T00:59:15.425Z,    3.75
2003-05-27T01:01:46.187Z,    4.15
2003-05-27T01:04:16.945Z,    3.77
2003-05-27T01:06:47.709Z,    4.04
2003-05-27T01:09:18.470Z,    4.01
2003-05-27T01:11:49.231Z,    4.08
2003-05-27T01:14:19.991Z,    4.03
2003-05-27T01:16:50.754Z,    4.18
2003-05-27T01:19:21.514Z,    4.04
2003-05-27T01:21:52.279Z,    4.95
2003-05-27T01:24:23.039Z,    4.22
2003-05-27T01:26:53.799Z,    4.08
2003-05-27T01:29:24.561Z,    4.77
2003-05-27T01:31:55.322Z,    4.38
2003-05-27T01:34:26.082Z,    4.46
2003-05-27T01:36:56.843Z,    4.53
2003-05-27T01:39:27.606Z,    5.09
2003-05-27T01:41:58.369Z,    5.12
2003-05-27T01:44:29.128Z,    4.93
2003-05-27T01:46:59.889Z,    5.05
2003-05-27T01:49:30.652Z,    5.77
2003-05-27T01:52:01.413Z,    5.13
2003-05-27T01:54:32.172Z,    5.16
2003-05-27T01:57:02.934Z,    5.65
2003-05-27T01:59:33.693Z,    5.43
2003-05-27T02:02:04.460Z,    4.99
2003-05-27T02:04:35.218Z,    5.17
2003-05-27T02:07:05.979Z,    4.55
2003-05-27T02:09:36.743Z,    4.43
2003-05-27T02:12:07.504Z,    4.39
2003-05-27T02:14:38.265Z,    4.33
2003-05-27T02:17:09.027Z,    4.58
2003-05-27T02:19:39.787Z,    4.48
2003-05-27T02:22:10.551Z,    4.39
2003-05-27T02:24:41.311Z,    4.45
2003-05-27T02:27:12.071Z,    4.68
2003-05-27T02:29:42.832Z, -9999.00
2003-05-27T02:32:13.592Z,    5.06
2003-05-27T02:34:44.357Z,    4.30
2003-05-27T02:37:15.114Z,    4.43
2003-05-27T02:39:45.876Z,    4.62
2003-05-27T02:42:16.638Z,    4.43
2003-05-27T02:44:47.400Z,    4.55
2003-05-27T02:47:18.163Z,    4.89
2003-05-27T02:49:48.924Z,    4.69
2003-05-27T02:52:19.684Z,    4.46
2003-05-27T02:54:50.446Z,    4.43
2003-05-27T02:57:21.207Z,    4.52
2003-05-27T02:59:51.972Z,    4.47
2003-05-27T03:02:22.727Z,    4.45
2003-05-27T03:04:53.491Z,    4.51
2003-05-27T03:07:24.255Z,    4.56
2003-05-27T03:09:55.015Z,    4.62
2003-05-27T03:12:25.774Z,    4.51
2003-05-27T03:14:56.538Z,    4.54
2003-05-27T03:17:27.300Z,    4.37
2003-05-27T03:19:58.061Z,    3.81
2003-05-27T03:22:28.820Z,    3.90
2003-05-27T03:24:59.581Z,    3.82
2003-05-27T03:27:30.343Z,    4.02
2003-05-27T03:30:01.104Z,    4.49
2003-05-27T03:32:31.865Z,    4.58
2003-05-27T03:35:02.626Z,    4.16
2003-05-27T03:37:33.389Z,    4.30
2003-05-27T03:40:04.149Z,    4.40
2003-05-27T03:42:34.914Z,    4.21
2003-05-27T03:45:05.671Z,    4.23
2003-05-27T03:47:36.433Z,    4.19
2003-05-27T03:50:07.193Z,    4.54
2003-05-27T03:52:37.955Z,    4.24
2003-05-27T03:55:08.717Z,    4.34
2003-05-27T03:57:39.478Z,    4.05
2003-05-27T04:00:10.239Z,    4.44
2003-05-27T04:02:41.003Z,    4.18
2003-05-27T04:05:11.762Z,    4.28
2003-05-27T04:07:42.524Z,    4.16
2003-05-27T04:10:13.288Z,    4.53
2003-05-27T04:12:44.046Z,    4.27
2003-05-27T04:15:14.808Z,    4.07
2003-05-27T04:17:45.570Z,    4.75
2003-05-27T04:20:16.332Z,    4.64
2003-05-27T04:22:47.093Z,    4.63
2003-05-27T04:25:17.852Z,    4.34
2003-05-27T04:27:48.616Z,    4.13
2003-05-27T04:30:19.374Z,    5.04
2003-05-27T04:32:50.137Z,    4.84
2003-05-27T04:35:20.898Z,    3.99
2003-05-27T04:37:51.661Z,    4.99
2003-05-27T04:40:22.422Z,    5.22
2003-05-27T04:42:53.181Z,    5.05
2003-05-27T04:45:23.943Z,    5.37
2003-05-27T04:47:54.706Z,    4.60
2003-05-27T04:50:25.466Z,    4.39
2003-05-27T04:52:56.229Z,    4.20
2003-05-27T04:55:26.991Z,    4.24
2003-05-27T04:57:57.752Z,    4.25
2003-05-27T05:00:28.510Z,    4.17
2003-05-27T05:02:59.271Z,    4.23
2003-05-27T05:05:30.033Z,    3.77
2003-05-27T05:08:00.794Z,    4.30
2003-05-27T05:10:31.554Z,    4.62
2003-05-27T05:13:02.314Z,    4.37
2003-05-27T05:15:33.077Z,    4.76
2003-05-27T05:18:03.839Z,    4.88
2003-05-27T05:20:34.601Z,    4.30
2003-05-27T05:23:05.362Z,    4.03
2003-05-27T05:25:36.122Z,    4.65
2003-05-27T05:28:06.884Z,    4.12
2003-05-27T05:30:37.643Z,    3.33
2003-05-27T05:33:08.403Z,    4.81
2003-05-27T05:35:39.166Z,    4.62
2003-05-27T05:38:09.929Z,    4.44
2003-05-27T05:40:40.689Z,    4.11
2003-05-27T05:43:11.451Z,    3.93
2003-05-27T05:45:42.209Z,    4.59
2003-05-27T05:48:12.972Z,    4.34
2003-05-27T05:50:43.732Z,    4.58
2003-05-27T05:53:14.494Z,    4.83
2003-05-27T05:55:45.255Z,    4.13
2003-05-27T05:58:16.014Z,    4.51
2003-05-27T06:00:46.780Z,    5.25
2003-05-27T06:03:17.537Z,    4.51
2003-05-27T06:05:48.300Z,    4.95
2003-05-27T06:08:19.062Z,    5.26
2003-05-27T06:10:49.821Z,    3.44
2003-05-27T06:13:20.579Z,    5.11
2003-05-27T06:15:51.343Z,    4.47
2003-05-27T06:18:22.104Z,    4.91
2003-05-27T06:20:52.861Z,    4.68
2003-05-27T06:23:23.624Z,    4.84
2003-05-27T06:25:54.387Z,    4.17
2003-05-27T06:28:25.148Z,    4.51
2003-05-27T06:30:55.906Z,    4.29
2003-05-27T06:33:26.667Z,    4.43
2003-05-27T06:35:57.428Z,    4.45
2003-05-27T06:38:28.191Z,    4.22
2003-05-27T06:40:58.946Z,    4.57
2003-05-27T06:43:29.707Z,    4.73
2003-05-27T06:46:00.469Z,    4.49
2003-05-27T06:48:31.230Z,    4.03
2003-05-27T06:51:01.992Z,    4.43
2003-05-27T06:53:32.754Z,    4.12
2003-05-27T06:56:03.513Z,    4.44
2003-05-27T06:58:34.276Z,    4.62
2003-05-27T07:01:05.036Z,    4.74
2003-05-27T07:03:35.796Z,    4.62
2003-05-27T07:06:06.558Z,    4.57
2003-05-27T07:08:37.319Z,    5.10
2003-05-27T07:11:08.078Z,    4.47
2003-05-27T07:13:38.834Z,    3.89
2003-05-27T07:16:09.599Z,    3.56
2003-05-27T07:18:40.359Z,    3.31
2003-05-27T07:21:11.119Z,    3.20
2003-05-27T07:23:41.881Z,    3.36
2003-05-27T07:26:12.642Z,    3.61
2003-05-27T07:28:43.400Z,    3.31
2003-05-27T07:31:14.166Z,    3.50
2003-05-27T07:33:44.923Z,    3.55
2003-05-27T07:36:15.686Z,    3.78
2003-05-27T07:38:46.446Z,    3.59
2003-05-27T07:41:17.207Z,    3.71
2003-05-27T07:43:47.967Z,    3.70
2003-05-27T07:46:18.731Z,    3.63
2003-05-27T07:48:49.490Z,    3.54
2003-05-27T07:51:20.249Z,    3.25
2003-05-27T07:53:51.013Z,    3.70
2003-05-27T07:56:21.773Z,    3.78
2003-05-27T07:58:52.533Z,    3.77
2003-05-27T08:01:23.295Z,    4.15
2003-05-27T08:03:54.053Z,    3.50
2003-05-27T08:06:24.817Z,    3.78
2003-05-27T08:08:55.574Z,    4.01
2003-05-27T08:11:26.335Z,    3.66
2003-05-27T08:13:57.098Z,    4.06
2003-05-27T08:16:27.859Z,    4.00
2003-05-27T08:18:58.621Z,    4.66
2003-05-27T08:21:29.379Z,    4.27
2003-05-27T08:24:00.141Z,    3.54
2003-05-27T08:26:30.900Z,    4.67
2003-05-27T08:29:01.662Z,    3.84
2003-05-27T08:31:32.420Z,    4.55
2003-05-27T08:34:03.185Z,    3.88
2003-05-27T08:36:33.944Z,    4.40
2003-05-27T08:39:04.702Z,    4.53
2003-05-27T08:41:35.461Z,    3.48
2003-05-27T08:44:06.225Z,    3.89
2003-05-27T08:46:36.984Z,    4.58
2003-05-27T08:49:07.745Z,    5.00
2003-05-27T08:51:38.506Z,    4.52
2003-05-27T08:54:09.267Z,    4.10
2003-05-27T08:56:40.029Z,    4.63
2003-05-27T08:59:10.789Z,    4.61
2003-05-27T09:01:41.548Z,    4.62
2003-05-27T09:04:12.306Z,    4.05
2003-05-27T09:06:43.074Z,    3.86
2003-05-27T09:09:13.829Z,    3.75
2003-05-27T09:11:44.593Z,    3.51
2003-05-27T09:14:15.350Z,    3.82
2003-05-27T09:16:46.113Z,    3.87
2003-05-27T09:19:16.872Z,    4.96
2003-05-27T09:21:47.631Z,    3.11
2003-05-27T09:24:18.394Z,    3.18
2003-05-27T09:26:49.152Z,    1.98
2003-05-27T09:29:19.915Z,    4.43
2003-05-27T09:31:50.675Z,    4.18
2003-05-27T09:34:21.437Z,    3.77
2003-05-27T09:36:52.196Z,    3.38
2003-05-27T09:39:22.958Z,    3.57
2003-05-27T09:41:53.721Z,    3.44
2003-05-27T09:44:24.480Z,    3.72
2003-05-27T09:46:55.239Z,    3.32
2003-05-27T09:49:26.001Z,    3.44
2003-05-27T09:51:56.762Z,    3.26
2003-05-27T09:54:27.520Z,    3.44
2003-05-27T09:56:58.283Z,    3.69
2003-05-27T09:59:29.043Z,    4.44
2003-05-27T10:01:59.805Z,    2.23
2003-05-27T10:04:30.565Z,    2.64
2003-05-27T10:07:01.323Z,    3.89
2003-05-27T10:09:32.085Z,    2.86
2003-05-27T10:12:02.845Z,    3.18
2003-05-27T10:14:33.606Z,    3.48
2003-05-27T10:17:04.368Z,    3.13
2003-05-27T10:19:35.123Z,    3.74
2003-05-27T10:22:05.888Z,    3.30
2003-05-27T10:24:36.650Z,    3.28
2003-05-27T10:27:07.409Z,    3.57
2003-05-27T10:29:38.174Z,    3.34
2003-05-27T10:32:08.929Z,    3.43
2003-05-27T10:34:39.691Z,    1.64
2003-05-27T10:37:10.451Z,    2.43
2003-05-27T10:39:41.211Z,    4.29
2003-05-27T10:42:11.972Z,    3.16
2003-05-27T10:44:42.734Z,    3.71
2003-05-27T10:47:13.491Z,    2.46
2003-05-27T10:49:44.248Z,    1.91
2003-05-27T10:52:15.014Z,    3.18
2003-05-27T10:54:45.774Z,    2.90
2003-05-27T10:57:16.533Z,    4.04
2003-05-27T10:59:47.296Z,    5.29
2003-05-27T11:02:18.059Z,    3.40
2003-05-27T11:04:48.819Z,    3.46
2003-05-27T11:07:19.578Z,    2.80
2003-05-27T11:09:50.338Z,    3.04
2003-05-27T11:12:21.100Z,    3.07
2003-05-27T11:14:51.857Z,    3.12
2003-05-27T11:17:22.618Z,    3.65
2003-05-27T11:19:53.381Z,    3.10
2003-05-27T11:22:24.138Z,    3.04
2003-05-27T11:24:54.902Z,    4.06
2003-05-27T11:27:25.664Z,    3.06
2003-05-27T11:29:56.423Z,    3.72
2003-05-27T11:32:27.186Z,    4.26
2003-05-27T11:34:57.943Z,    3.32
2003-05-27T11:37:28.703Z,    3.46
2003-05-27T11:39:59.464Z,    3.29
2003-05-27T11:42:30.226Z,    3.52
2003-05-27T11:45:00.988Z,    4.12
2003-05-27T11:47:31.748Z,    3.84
2003-05-27T11:50:02.509Z,    4.08
2003-05-27T11:52:33.270Z,    2.86
2003-05-27T11:55:04.030Z,    2.71
2003-05-27T11:57:34.789Z,    3.52
2003-05-27T12:00:05.551Z,    4.03
2003-05-27T12:02:36.312Z,    3.08
2003-05-27T12:05:07.072Z,    2.20
2003-05-27T12:07:37.835Z,    2.97
2003-05-27T12:10:08.594Z,    2.73
2003-05-27T12:12:39.355Z,    3.31
2003-05-27T12:15:10.116Z,    3.63
2003-05-27T12:17:40.878Z, -9999.00
2003-05-27T12:20:11.638Z,    4.63
2003-05-27T12:22:42.393Z,    4.22
2003-05-27T12:25:13.158Z,    4.61
2003-05-27T12:27:43.919Z,    3.95
2003-05-27T12:30:14.681Z,    3.05
2003-05-27T12:32:45.439Z,    3.82
2003-05-27T12:35:16.200Z,    3.33
2003-05-27T12:37:46.962Z,    3.42
2003-05-27T12:40:17.720Z,    3.13
2003-05-27T12:42:48.480Z,    2.82
2003-05-27T12:45:19.241Z,    4.22
2003-05-27T12:47:50.000Z,    4.13
2003-05-27T12:50:20.763Z,    3.95
2003-05-27T12:52:51.523Z,    4.07
2003-05-27T12:55:22.285Z,    4.04
2003-05-27T12:57:53.043Z,    4.26
2003-05-27T13:00:23.804Z,    3.67
2003-05-27T13:02:54.565Z,    3.68
2003-05-27T13:05:25.326Z,    4.16
2003-05-27T13:07:56.088Z,    4.42
2003-05-27T13:10:26.846Z,    4.37
2003-05-27T13:12:57.607Z,    4.60
2003-05-27T13:15:28.365Z,    4.19
2003-05-27T13:17:59.129Z,    4.86
2003-05-27T13:20:29.888Z,    4.36
2003-05-27T13:23:00.650Z,    3.99
2003-05-27T13:25:31.410Z,    4.78
2003-05-27T13:28:02.168Z,    4.13
2003-05-27T13:30:32.930Z,    3.80
2003-05-27T13:33:03.690Z,    4.19
2003-05-27T13:35:34.455Z,    3.83
2003-05-27T13:38:05.214Z,    4.63
2003-05-27T13:40:35.973Z,    3.45
2003-05-27T13:43:06.735Z,    3.75
2003-05-27T13:45:37.496Z,    4.17
2003-05-27T13:48:08.257Z,    4.51
2003-05-27T13:50:39.018Z,    4.24
2003-05-27T13:53:09.776Z,    4.18
2003-05-27T13:55:40.541Z,    4.25
2003-05-27T13:58:11.299Z,    3.94
2003-05-27T14:00:42.061Z,    3.86
2003-05-27T14:03:12.822Z,    4.24
2003-05-27T14:05:43.584Z,    3.97
2003-05-27T14:08:14.346Z,    3.82
2003-05-27T14:10:45.107Z,    5.75
2003-05-27T14:13:15.864Z,    4.44
2003-05-27T14:15:46.626Z,    4.58
2003-05-27T14:18:17.387Z,    4.61
2003-05-27T14:20:48.149Z,    6.84
2003-05-27T14:23:18.907Z,    3.83
2003-05-27T14:25:49.671Z,    4.02
2003-05-27T14:28:20.434Z,    4.26
2003-05-27T14:30:51.194Z,    4.11
2003-05-27T14:33:21.952Z,    3.93
2003-05-27T14:35:52.711Z,    3.89
2003-05-27T14:38:23.476Z,    4.40
2003-05-27T14:40:54.234Z,    4.90
2003-05-27T14:43:24.998Z,    4.00
2003-05-27T14:45:55.759Z,    4.22
2003-05-27T14:48:26.519Z,    3.79
2003-05-27T14:50:57.280Z,    4.89
2003-05-27T14:53:28.038Z,    4.62
2003-05-27T14:55:58.802Z,    5.15
2003-05-27T14:58:29.559Z,    4.63
2003-05-27T15:01:00.321Z,    3.69
2003-05-27T15:03:31.081Z,    4.73
2003-05-27T15:06:01.843Z,    4.52
2003-05-27T15:08:32.604Z,    4.80
2003-05-27T15:11:03.368Z,    3.65
2003-05-27T15:13:34.127Z,    3.98
2003-05-27T15:16:04.884Z,    4.94
2003-05-27T15:18:35.645Z,    4.75
2003-05-27T15:21:06.409Z,    2.97
2003-05-27T15:23:37.166Z,    4.84
2003-05-27T15:26:07.933Z,    5.00
2003-05-27T15:28:38.692Z,    5.88
2003-05-27T15:31:09.450Z,    4.42
2003-05-27T15:33:40.208Z,    3.26
2003-05-27T15:36:10.973Z,    4.88
2003-05-27T15:38:41.730Z,    4.63
2003-05-27T15:41:12.491Z,    5.32
2003-05-27T15:43:43.263Z,    5.39
2003-05-27T15:46:14.066Z,    5.50
2003-05-27T15:48:44.824Z,    4.72
2003-05-27T15:51:15.579Z,    3.79
2003-05-27T15:53:46.339Z,    4.74
2003-05-27T15:56:17.096Z,    4.90
2003-05-27T15:58:47.859Z,    4.97
2003-05-27T16:01:18.616Z,    4.92
2003-05-27T16:03:49.377Z,    5.83
2003-05-27T16:06:20.135Z,    4.50
2003-05-27T16:08:50.892Z,    4.47
2003-05-27T16:11:21.652Z,    4.98
2003-05-27T16:13:52.411Z,    4.48
2003-05-27T16:16:23.168Z,    4.83
2003-05-27T16:18:53.936Z,    4.84
2003-05-27T16:21:24.713Z,    4.64
2003-05-27T16:23:55.501Z,    4.76
2003-05-27T16:26:26.285Z,    4.35
2003-05-27T16:28:57.070Z,    4.40
2003-05-27T16:31:27.852Z,    4.83
2003-05-27T16:33:58.635Z,    5.67
2003-05-27T16:36:29.419Z,    4.19
2003-05-27T16:39:00.208Z,    5.31
2003-05-27T16:41:30.988Z,    5.29
2003-05-27T16:44:01.774Z,    5.41
2003-05-27T16:46:32.561Z,    5.06
2003-05-27T16:49:03.343Z,    5.10
2003-05-27T16:51:34.128Z,    4.76
2003-05-27T16:54:04.912Z,    5.45
2003-05-27T16:56:35.696Z,    5.46
2003-05-27T16:59:06.476Z,    5.19
2003-05-27T17:01:37.263Z,    5.19
2003-05-27T17:04:08.050Z,    6.17
2003-05-27T17:06:38.833Z,    5.35
2003-05-27T17:09:09.618Z,    5.58
2003-05-27T17:11:40.400Z,    7.01
2003-05-27T17:14:11.186Z,    5.94
2003-05-27T17:16:41.968Z,    6.28
2003-05-27T17:19:12.752Z,    5.30
2003-05-27T17:21:43.537Z,    5.79
2003-05-27T17:24:14.323Z,    5.13
2003-05-27T17:26:45.110Z,    5.62
2003-05-27T17:29:15.889Z,    6.33
2003-05-27T17:31:46.674Z,    7.01
2003-05-27T17:34:17.460Z,    5.22
2003-05-27T17:36:48.240Z,    5.97
2003-05-27T17:39:19.026Z,    5.31
2003-05-27T17:41:49.809Z,    6.80
2003-05-27T17:44:20.591Z,    6.10
2003-05-27T17:46:51.380Z,    5.33
2003-05-27T17:49:22.165Z,    5.57
2003-05-27T17:51:52.945Z,    5.69
2003-05-27T17:54:23.734Z,    5.76
2003-05-27T17:56:54.518Z,    7.05
2003-05-27T17:59:25.304Z,    5.59
2003-05-27T18:01:56.085Z,    5.49
2003-05-27T18:04:26.873Z,    5.01
2003-05-27T18:06:57.655Z,    5.03
2003-05-27T18:09:28.443Z,    6.46
2003-05-27T18:11:59.224Z,    5.57
2003-05-27T18:14:30.008Z,    5.16
2003-05-27T18:17:00.791Z,    4.86
2003-05-27T18:19:31.575Z,    5.05
2003-05-27T18:22:02.358Z,    5.46
2003-05-27T18:24:33.144Z,    5.03
2003-05-27T18:27:03.928Z,    5.42
2003-05-27T18:29:34.714Z,    5.81
2003-05-27T18:32:05.495Z,    6.26
2003-05-27T18:34:36.284Z,    9.19
2003-05-27T18:37:07.066Z,    5.50
2003-05-27T18:39:37.853Z,    6.20
2003-05-27T18:42:08.636Z,    5.41
2003-05-27T18:44:39.417Z,    6.69
2003-05-27T18:47:10.205Z,    7.35
2003-05-27T18:49:40.990Z,    8.52
2003-05-27T18:52:11.779Z,    6.35
2003-05-27T18:54:42.561Z,    6.58
2003-05-27T18:57:13.344Z,    6.29
2003-05-27T18:59:44.130Z,    6.08
2003-05-27T19:02:14.916Z,    6.07
2003-05-27T19:04:45.696Z,    5.78
2003-05-27T19:07:16.481Z,    6.36
2003-05-27T19:09:47.268Z,    6.75
2003-05-27T19:12:18.046Z,    6.57
2003-05-27T19:14:48.832Z,    6.41
2003-05-27T19:17:19.615Z,    6.56
2003-05-27T19:19:50.400Z,    6.06
2003-05-27T19:22:21.182Z,    6.45
2003-05-27T19:24:51.970Z,    6.13
2003-05-27T19:27:22.752Z,    9.02
2003-05-27T19:29:53.541Z,    6.96
2003-05-27T19:32:24.324Z,    7.44
2003-05-27T19:34:55.109Z,    7.19
2003-05-27T19:37:25.889Z,    6.54
2003-05-27T19:39:56.682Z,    6.66
2003-05-27T19:42:27.464Z,    7.13
2003-05-27T19:44:58.245Z,    6.84
2003-05-27T19:47:29.032Z,    7.19
2003-05-27T19:49:59.819Z,    6.81
2003-05-27T19:52:30.602Z,    7.66
2003-05-27T19:55:01.383Z,    7.16
2003-05-27T19:57:32.170Z,    7.90
2003-05-27T20:00:02.952Z,    7.58
2003-05-27T20:02:33.738Z,    6.27
2003-05-27T20:05:04.523Z,    6.64
2003-05-27T20:07:35.310Z,    7.18
2003-05-27T20:10:06.094Z,    7.00
2003-05-27T20:12:36.877Z,    7.98
2003-05-27T20:15:07.663Z,    6.66
2003-05-27T20:17:38.446Z,    6.26
2003-05-27T20:20:09.233Z,    6.62
2003-05-27T20:22:40.015Z,    7.88
2003-05-27T20:25:10.801Z,    8.26
2003-05-27T20:27:41.583Z,    8.22
2003-05-27T20:30:12.366Z,    8.35
2003-05-27T20:32:43.151Z,    6.02
2003-05-27T20:35:13.936Z,    8.15
2003-05-27T20:37:44.718Z,    8.98
2003-05-27T20:40:15.503Z,    7.99
2003-05-27T20:42:46.286Z,    6.34
2003-05-27T20:45:17.073Z,    9.00
2003-05-27T20:47:47.859Z,    7.50
2003-05-27T20:50:18.642Z,    6.54
2003-05-27T20:52:49.427Z,    8.10
2003-05-27T20:55:20.214Z,   10.12
2003-05-27T20:57:50.998Z,    7.66
2003-05-27T21:00:21.783Z,    8.67
2003-05-27T21:02:52.570Z,    9.29
2003-05-27T21:05:23.353Z,    8.43
2003-05-27T21:07:54.137Z,    8.46
2003-05-27T21:10:24.921Z,    8.17
2003-05-27T21:12:55.708Z,    8.59
2003-05-27T21:15:26.492Z,    8.16
2003-05-27T21:17:57.272Z,    8.26
2003-05-27T21:20:28.060Z,    8.76
2003-05-27T21:22:58.843Z,    8.84
2003-05-27T21:25:29.630Z,    7.70
2003-05-27T21:28:00.414Z,    7.96
2003-05-27T21:30:31.194Z,    8.61
2003-05-27T21:33:01.984Z,    8.02
2003-05-27T21:35:32.771Z,    8.74
2003-05-27T21:38:03.554Z,    8.37
2003-05-27T21:40:34.342Z,    8.50
2003-05-27T21:43:05.126Z,    8.02
2003-05-27T21:45:35.911Z,    8.86
2003-05-27T21:48:06.696Z,    9.25
2003-05-27T21:50:37.480Z,    8.85
2003-05-27T21:53:08.265Z,    9.39
2003-05-27T21:55:39.051Z,    6.67
2003-05-27T21:58:09.832Z,    6.63
2003-05-27T22:00:40.615Z,    7.32
2003-05-27T22:03:11.401Z,    7.40
2003-05-27T22:05:42.186Z,    7.80
2003-05-27T22:08:12.972Z,    7.84
2003-05-27T22:10:43.755Z,    6.18
2003-05-27T22:13:14.541Z,    5.52
2003-05-27T22:15:45.327Z,    6.14
2003-05-27T22:18:16.117Z,    6.47
2003-05-27T22:20:46.895Z,    6.81
2003-05-27T22:23:17.679Z,    6.18
2003-05-27T22:25:48.465Z,    5.95
2003-05-27T22:28:19.250Z,    6.36
2003-05-27T22:30:50.036Z,    7.40
2003-05-27T22:33:20.824Z,    7.79
2003-05-27T22:35:51.602Z,    8.11
2003-05-27T22:38:22.387Z,    6.69
2003-05-27T22:40:53.171Z,    6.30
2003-05-27T22:43:23.959Z,    6.15
2003-05-27T22:45:54.744Z,    5.90
2003-05-27T22:48:25.523Z,    6.43
2003-05-27T22:50:56.311Z,    7.64
2003-05-27T22:53:27.095Z,    7.10
2003-05-27T22:55:57.882Z,    6.90
2003-05-27T22:58:28.665Z,    6.55
2003-05-27T23:00:59.448Z,    7.43
2003-05-27T23:03:30.235Z,    7.37
2003-05-27T23:06:01.019Z,    6.70
2003-05-27T23:08:31.801Z,    6.87
2003-05-27T23:11:02.586Z,    6.20
2003-05-27T23:13:33.370Z,    8.19
2003-05-27T23:16:04.154Z,    7.17
2003-05-27T23:18:34.936Z,    6.66
2003-05-27T23:21:05.725Z,    7.26
2003-05-27T23:23:36.509Z,    6.58
2003-05-27T23:26:07.296Z,    6.48
2003-05-27T23:28:38.079Z,    5.99
2003-05-27T23:31:08.862Z,    7.10
2003-05-27T23:33:39.646Z,    6.21
2003-05-27T23:36:10.431Z,    6.52
2003-05-27T23:38:41.215Z,    4.02
